index,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,comment_box,verify_relationship,verify_relationship:confidence,orig__golden,chemical_id,chemical_name,disease_id,disease_name,form_sentence,original_job_id,pmid,relation_pair_id,sentence_id,uniq_id,verify_relationship_gold,verify_relationship_gold_reason
1096,770956469,FALSE,finalized,5,8/15/2015 0:42,"



",yes_direct,0.5798,,D005473,fluoxetine,D009771,compulsive behaviors,"Further, there appeared to be a relation between manifest motor stereotypies, compulsive behaviors, and response to fluoxetine.",,8292312,8292312_D005473_D009771,8292312_5,bcv_sentence_task_befree_543,,
1097,770956470,FALSE,finalized,5,8/15/2015 1:20,"



",no_relation,0.7865,,D003891,desipramine,D061218,desipramine-refractory depression,Characteristics of desipramine-refractory depression.,,8294386,8294386_D003891_D061218,8294386_0,bcv_sentence_task_befree_544,,
1098,770956471,FALSE,finalized,5,8/14/2015 20:20,"



",no_relation,1,,D003891,desipramine,D003865,major depression,"To determine the predictors of desipramine-refractory depression, the authors examined the outcome in patients with major depression who were admitted to a general hospital and treated with desipramine adjusted to an adequate blood level.",,8294386,8294386_D003891_D003865,8294386_1,bcv_sentence_task_befree_545,,
1099,770956472,FALSE,finalized,5,8/14/2015 20:13,"



",no_relation,0.5955,,D003891,desipramine,D061218,desipramine-refractory depression,"To determine the predictors of desipramine-refractory depression, the authors examined the outcome in patients with major depression who were admitted to a general hospital and treated with desipramine adjusted to an adequate blood level.",,8294386,8294386_D003891_D061218,8294386_1,bcv_sentence_task_befree_546,,
1100,770956473,FALSE,finalized,5,8/14/2015 22:20,"



",no_relation,1,,D003891,desipramine,D003866,Depression,Outcome was assessed with the Yale Depression Inventory after a 4-week desipramine trial in which 24-hour plasma concentrations were used to rapidly achieve a therapeutic desipramine level.,,8294386,8294386_D003891_D003866,8294386_3,bcv_sentence_task_befree_547,,
1101,770956474,FALSE,finalized,5,8/15/2015 2:21,"



",no_relation,0.6027,,D003891,desipramine,D003866,depressive episode/depression,"Poor response to a therapeutic desipramine trial, which occurred in 15 of 50 patients, was significantly associated with definite personality disorder, prior treatment failure, near delusional status, age < or = 35 years, duration of depressive episode, recurrence of depression, dysthymia, and secondary depression.",,8294386,8294386_D003891_D003866,8294386_4,bcv_sentence_task_befree_548,,
1102,770956475,FALSE,finalized,5,8/15/2015 0:19,"



",no_relation,0.62,,D003891,desipramine,D010554,personality disorder,"Poor response to a therapeutic desipramine trial, which occurred in 15 of 50 patients, was significantly associated with definite personality disorder, prior treatment failure, near delusional status, age < or = 35 years, duration of depressive episode, recurrence of depression, dysthymia, and secondary depression.",,8294386,8294386_D003891_D010554,8294386_4,bcv_sentence_task_befree_549,,
1103,770956476,FALSE,finalized,5,8/15/2015 0:51,"



",no_relation,1,,C071363,RC-3095,D009369,breast cancer,Inhibitory effect of bombesin/gastrin-releasing peptide antagonist RC-3095 and luteinizing hormone-releasing hormone antagonist SB-75 on the growth of MCF-7 MIII human breast cancer xenografts in athymic nude mice.,,8313327,8313327_C071363_D009369,8313327_0,bcv_sentence_task_befree_550,,
1104,770956477,FALSE,finalized,5,8/15/2015 1:16,"



",yes_direct,0.5989,,C062876,SB-75,D009369,breast cancer,Inhibitory effect of bombesin/gastrin-releasing peptide antagonist RC-3095 and luteinizing hormone-releasing hormone antagonist SB-75 on the growth of MCF-7 MIII human breast cancer xenografts in athymic nude mice.,,8313327,8313327_C062876_D009369,8313327_0,bcv_sentence_task_befree_551,,
1105,770956478,FALSE,finalized,5,8/15/2015 1:44,"



",no_relation,0.8335,,D001839,bombesin,D009369,breast cancer,Inhibitory effect of bombesin/gastrin-releasing peptide antagonist RC-3095 and luteinizing hormone-releasing hormone antagonist SB-75 on the growth of MCF-7 MIII human breast cancer xenografts in athymic nude mice.,,8313327,8313327_D001839_D009369,8313327_0,bcv_sentence_task_befree_552,,
1106,770956479,FALSE,finalized,5,8/14/2015 22:17,"



",yes_direct,0.6062,,D004967,estrogen,D009369,breast cancers,"However, only about 30% of breast cancers are estrogen-dependent and can be treated by hormonal manipulation.",,8313327,8313327_D004967_D009369,8313327_2,bcv_sentence_task_befree_553,,
1107,770956480,FALSE,finalized,5,8/14/2015 23:08,"



",yes_direct,1,,D001839,bombesin,D009369,cancers,"Various studies suggest that bombesin or gastrin-releasing peptide acts as an autocrine growth factor and may play a role in the initiation and progression of some cancers, including that of the breast.",,8313327,8313327_D001839_D009369,8313327_4,bcv_sentence_task_befree_554,,
1108,770956481,FALSE,finalized,5,8/15/2015 0:36,"



",no_relation,1,,D001839,bombesin,D009369,breast cancer,"Female athymic nude mice bearing xenografts of the MCF-7 MIII human breast cancer cell line were treated for 7 weeks with bombesin/gastrin-releasing peptide antagonist (D-Tpi6, Leu13 psi[CH2NH]-Leu14) bombesin(6-14) (RC-3095) injected subcutaneously daily at a dose of 20 micrograms and luteinizing hormone-releasing hormone antagonist SB-75 (Cetrorelix) administered biweekly in the form of microgranules releasing 45 micrograms/day.",,8313327,8313327_D001839_D009369,8313327_5,bcv_sentence_task_befree_555,,
1109,770956482,FALSE,finalized,5,8/14/2015 23:21,"


'Inhibition' being the key term.
",no_relation,1,,C062876,SB-75,D009369,tumor,"After 2 weeks of treatment, a significant inhibition of tumor volume was observed in the groups treated with RC-3095 alone or in combination with SB-75 but not in those treated with SB-75 as a single agent.",,8313327,8313327_C062876_D009369,8313327_6,bcv_sentence_task_befree_556,,
1110,770956483,FALSE,finalized,5,8/14/2015 22:19,"



",no_relation,1,,C024352,Fludarabine,D008258,macroglobulinemia,Fludarabine therapy in WaldenstrÌ¦m's macroglobulinemia.,,8328496,8328496_C024352_D008258,8328496_0,bcv_sentence_task_befree_557,,
1111,770956484,FALSE,finalized,5,8/14/2015 20:45,"



",no_relation,1,,C024352,fludarabine,D008258,macroglobulinemia,"To assess the response rate, remission duration, and survival of patients with WaldenstrÌ¦m's macroglobulinemia treated with the adenine nucleoside analogue fludarabine.",,8328496,8328496_C024352_D008258,8328496_1,bcv_sentence_task_befree_558,,
1112,770956485,FALSE,finalized,5,8/15/2015 0:16,"



",no_relation,1,,C024352,fludarabine,D008258,macroglobulinemia,"Twenty-eight patients with WaldenstrÌ¦m's macroglobulinemia, of whom only 2 were previously untreated, received fludarabine at a dose of 20 to 30 mg/m2 intravenously daily for 5 days (20 patients) or 30 mg/m2 intravenously daily for 3 days (8 patients).",,8328496,8328496_C024352_D008258,8328496_2,bcv_sentence_task_befree_559,,
1113,770956486,FALSE,finalized,5,8/14/2015 23:42,"



",no_relation,1,,C024352,Fludarabine,D008258,macroglobulinemia,Fludarabine is an effective salvage agent for the treatment of patients with resistant WaldenstrÌ¦m's macroglobulinemia.,,8328496,8328496_C024352_D008258,8328496_9,bcv_sentence_task_befree_560,,
1114,770956487,FALSE,finalized,5,8/15/2015 2:17,"



",no_relation,1,,D000617,aminoglycoside,D059413,intraabdominal infections,Effect of peritoneal fluid pH on outcome of aminoglycoside treatment of intraabdominal infections.,,8337887,8337887_D000617_D059413,8337887_0,bcv_sentence_task_befree_561,,
1115,770956488,FALSE,finalized,5,8/14/2015 23:08,"



",no_relation,1,,D002981,clindamycin,D059413,intraabdominal infection,Netilmicin and clindamycin were administered to 47 patients with an intraabdominal infection who underwent emergency laparotomy.,,8337887,8337887_D002981_D059413,8337887_1,bcv_sentence_task_befree_562,,
1116,770956489,FALSE,finalized,5,8/15/2015 0:33,"



",no_relation,1,,D009428,Netilmicin,D059413,intraabdominal infection,Netilmicin and clindamycin were administered to 47 patients with an intraabdominal infection who underwent emergency laparotomy.,,8337887,8337887_D009428_D059413,8337887_1,bcv_sentence_task_befree_563,,
1117,770956490,FALSE,finalized,5,8/14/2015 21:00,"



",no_relation,1,,D000617,aminoglycoside,D004927,Escherichia,Reduction of pH antagonized aminoglycoside activity in vitro against clinical isolates of Escherichia coli.,,8337887,8337887_D000617_D004927,8337887_8,bcv_sentence_task_befree_564,,
1118,770956491,FALSE,finalized,5,8/14/2015 22:17,"



",no_relation,1,,D000305,corticosteroid,D000402,obstructive airways disease,"Although most patients with obstructive airways disease show some amelioration with long-term inhaled corticosteroid therapy, the extent of improvement may vary considerably between patients.",,8339808,8339808_D000305_D000402,8339808_2,bcv_sentence_task_befree_565,,
1119,770956492,FALSE,finalized,5,8/14/2015 20:16,"



",no_relation,1,,D020682,cefixime,D006069,gonorrhea,"Single-dose oral treatment with cefixime (Suprax) or a quinolone appears to be effective, safe, and practical for patients with uncomplicated gonorrhea.",,8341619,8341619_D020682_D006069,8341619_6,bcv_sentence_task_befree_566,,
1120,770956493,FALSE,finalized,5,8/14/2015 20:25,"



",no_relation,1,,D002443,Rocephin/ceftriaxone sodium,D007239,infections,"Because disseminated infections can be fatal, hospitalization and treatment with intravenous antibiotics such as ceftriaxone sodium (Rocephin) or cefotaxime sodium (Claforan) are required.",,8341619,8341619_D002443_D007239,8341619_8,bcv_sentence_task_befree_567,,
1121,770956494,FALSE,finalized,5,8/14/2015 23:35,"



",no_relation,1,,D002439,cefotaxime sodium,D007239,infections,"Because disseminated infections can be fatal, hospitalization and treatment with intravenous antibiotics such as ceftriaxone sodium (Rocephin) or cefotaxime sodium (Claforan) are required.",,8341619,8341619_D002439_D007239,8341619_8,bcv_sentence_task_befree_568,,
1122,770956495,FALSE,finalized,5,8/14/2015 22:43,"



",no_relation,0.8017,,D004298,dopamine,D012559,schizophrenic,"Homovanillic acid (HVA), an oxidative metabolite of dopamine, has been shown in a number of studies to reflect severity of symptoms and to predict response to neuroleptic treatment in schizophrenic patients.",,8341767,8341767_D004298_D012559,8341767_1,bcv_sentence_task_befree_569,,
1123,770956496,FALSE,finalized,5,8/15/2015 0:18,"



",no_relation,1,,D006719,HVA/Homovanillic acid,D012559,schizophrenic,"Homovanillic acid (HVA), an oxidative metabolite of dopamine, has been shown in a number of studies to reflect severity of symptoms and to predict response to neuroleptic treatment in schizophrenic patients.",,8341767,8341767_D006719_D012559,8341767_1,bcv_sentence_task_befree_570,,
1124,770956497,FALSE,finalized,5,8/14/2015 22:28,"



",no_relation,1,,D004298,dopamine,D009207,drug action,"However, administration of dopamine postsynaptic antagonists should be expected to increase synaptic dopamine availability, thereby increasing HVA concentrations, according to traditional models of drug action.",,8341767,8341767_D004298_D009207,8341767_4,bcv_sentence_task_befree_571,,
1125,770956498,FALSE,finalized,5,8/14/2015 20:23,"



",no_relation,1,,D006719,HVA,D009207,drug action,"However, administration of dopamine postsynaptic antagonists should be expected to increase synaptic dopamine availability, thereby increasing HVA concentrations, according to traditional models of drug action.",,8341767,8341767_D006719_D009207,8341767_4,bcv_sentence_task_befree_572,,
1126,770956499,FALSE,finalized,5,8/14/2015 20:29,"



",yes_direct,1,,D002104,cadmium,D042882,renal stones,Incidence of renal stones among cadmium exposed battery workers.,,8343420,8343420_D002104_D042882,8343420_0,bcv_sentence_task_befree_573,,
1127,770956500,FALSE,finalized,5,8/14/2015 23:34,"



",no_relation,1,,D003404,creatinine,D011507,proteinuria,"The IRRs were 1.0, 1.6 [95% confidence interval (95% CI) 0.7-3.4], and 3.0 (95% CI 1.3-6.8) respectively. beta 2 Microglobulin measurements were available for 33 workers who formed stones; 13 of these workers had tubular proteinuria (beta 2 microglobulin > or = 34 micrograms/mmole creatinine)--that is, a prevalence of 39%.",,8343420,8343420_D003404_D011507,8343420_8,bcv_sentence_task_befree_574,,
1128,770956501,FALSE,finalized,5,8/14/2015 20:43,"



",no_relation,0.7936,,D013004,somatostatin,D007027,hypothalamic,"To clarify the pathogenesis underlying these alterations, in six obese patients (3 males and 3 females, age 20-44 yrs, BMI = 42.1 +/- 2.2) on unrestricted diet we studied the effect of 8 day GHRH pretreatment (1 micrograms/kg iv each day) on the acute somatotropic response to the neurohormone administered both alone and combined with arginine (ARG, 0.5 g/kg iv infused from 0 to 30 min) which likely inhibits the release of hypothalamic somatostatin.",,8344645,8344645_D013004_D007027,8344645_3,bcv_sentence_task_befree_575,,
1129,770956502,FALSE,finalized,5,8/14/2015 20:45,"



",no_relation,0.7956,,D013004,somatostatin,D009765,obese,"To clarify the pathogenesis underlying these alterations, in six obese patients (3 males and 3 females, age 20-44 yrs, BMI = 42.1 +/- 2.2) on unrestricted diet we studied the effect of 8 day GHRH pretreatment (1 micrograms/kg iv each day) on the acute somatotropic response to the neurohormone administered both alone and combined with arginine (ARG, 0.5 g/kg iv infused from 0 to 30 min) which likely inhibits the release of hypothalamic somatostatin.",,8344645,8344645_D013004_D009765,8344645_3,bcv_sentence_task_befree_576,,
